Name,Description,Brain_MD_12,Brain_MD_61,Brain_MD_15,Brain_MD_57,Brain_MD_33,Brain_MD_64,Brain_MD_17,Brain_MD_62,Brain_MD_63,Brain_MD_32,Brain_MGlio_1,Brain_MGlio_2,Brain_MGlio_3,Brain_MGlio_4,Brain_MGlio_5,Brain_MGlio_6,Brain_MGlio_7,Brain_MGlio_8,Brain_MGlio_9,Brain_MGlio_10,Brain_Rhab_1,Brain_Rhab_2,Brain_Rhab_3,Brain_Rhab_4,Brain_Rhab_5,Brain_Rhab_6,Brain_Rhab_7,Brain_Rhab_8,Brain_Rhab_9,Brain_Rhab_10,Brain_Ncer_1,Brain_Ncer_2,Brain_Ncer_3,Brain_Ncer_4
D43949_at,"KIAA0082 gene, partial cds",1014.465082 ,690.765545 ,772.140663 ,532.736166 ,312.550966 ,1165.334790 ,1016.228853 ,0.000000 ,558.141029 ,618.843258 ,1662.317820 ,3588.999989 ,2502.912932 ,2195.865594 ,1830.061753 ,469.385306 ,1341.785251 ,1047.999995 ,3288.967027 ,3035.999840 ,1266.853966 ,705.237035 ,573.610547 ,747.023677 ,1105.222319 ,361.000000 ,926.315042 ,762.352670 ,677.350786 ,1348.000000 ,3150.794385 ,2186.000000 ,1833.112056 ,994.533883 
D43950_at,"T-COMPLEX PROTEIN 1, EPSILON SUBUNIT",1505.250410 ,352.120827 ,0.000000 ,303.892079 ,79.084691 ,613.441147 ,607.542077 ,0.000000 ,1023.852105 ,0.000000 ,680.061734 ,665.999964 ,181.728905 ,292.429989 ,1792.079841 ,1625.908542 ,1416.900580 ,1934.999984 ,602.673645 ,351.999502 ,2712.731082 ,6811.262285 ,2789.517556 ,3193.188507 ,4234.648417 ,989.000000 ,2797.754875 ,1076.894521 ,1926.388065 ,606.000000 ,624.846132 ,0.000000 ,734.058926 ,625.935673 
D43951_at,"ATP SYNTHASE GAMMA CHAIN, MITOCHONDRIAL PRECURSOR",385.281215 ,272.473902 ,864.669878 ,397.547177 ,578.785780 ,334.077628 ,184.857799 ,1754.180815 ,305.800674 ,822.998483 ,465.073734 ,1080.999957 ,1972.669181 ,671.214972 ,1992.254613 ,386.735476 ,1275.001365 ,966.999980 ,889.734214 ,544.999392 ,2084.110848 ,2735.325935 ,2837.168204 ,2392.709054 ,2488.272241 ,807.000000 ,1762.417444 ,2040.756418 ,1540.339490 ,1388.000000 ,1169.169274 ,3183.000000 ,4161.516786 ,4156.839175 
D44466_at,Proteasome subunit p112,330.969054 ,412.524215 ,235.264973 ,135.524097 ,106.771486 ,199.642718 ,0.000000 ,94.036341 ,400.610189 ,0.000000 ,0.000000 ,1058.999984 ,369.874412 ,653.601436 ,1174.180200 ,2444.326247 ,1847.435885 ,833.999992 ,1498.668237 ,525.999769 ,1950.311284 ,2425.123997 ,3098.656948 ,1882.010117 ,2643.890673 ,891.000000 ,1485.103129 ,785.139180 ,3749.869689 ,722.000000 ,2120.723235 ,1109.000000 ,1944.465652 ,396.152018 
D45248_at,Proteasome activator hPA28 subunit beta,905.407345 ,1366.105107 ,589.565060 ,525.142741 ,171.035012 ,1381.802520 ,548.918242 ,1022.458935 ,624.559613 ,346.112208 ,301.647728 ,616.999988 ,528.910197 ,338.972370 ,233.650247 ,1600.340414 ,2412.553520 ,3071.999995 ,783.757064 ,46.999835 ,4752.200713 ,2100.454115 ,3482.206045 ,2955.673795 ,6411.281888 ,1854.000000 ,3535.880082 ,1986.201581 ,3186.890655 ,6508.000000 ,888.139970 ,1438.000000 ,595.676546 ,500.796815 
D45370_at,ApM2 mRNA for GS2374 (unknown product specific to adipose tissue),489.002180 ,215.070727 ,463.076918 ,345.750858 ,121.099594 ,137.399917 ,0.000000 ,111.190554 ,109.023973 ,76.166912 ,653.385697 ,550.999997 ,0.000000 ,1033.988525 ,2251.840290 ,257.687976 ,717.134267 ,0.000000 ,413.697613 ,995.999964 ,101.506910 ,506.166939 ,238.495141 ,1967.283845 ,757.033204 ,816.000000 ,281.671472 ,2065.714714 ,393.688082 ,1063.000000 ,135.311858 ,0.000000 ,315.678609 ,0.000000 
D45371_at,ApM1 mRNA for GS3109 (novel adipose specific collagen-like factor),317.254764 ,566.412248 ,209.681721 ,459.250721 ,329.025926 ,464.623800 ,297.743255 ,675.228318 ,396.050424 ,409.260592 ,1399.315882 ,2905.999997 ,1736.977347 ,888.334112 ,1717.307970 ,595.211281 ,718.797110 ,571.999999 ,1001.127311 ,1376.999958 ,233.455376 ,276.231416 ,684.799240 ,558.818424 ,597.926688 ,615.000000 ,404.113691 ,189.465100 ,170.188569 ,1408.000000 ,979.745509 ,2588.000000 ,2116.692270 ,2535.894588 
D45399_at,Cone-specific cGMP phosphodiesterase gamma subunit,559.558605 ,0.000000 ,0.000000 ,0.000000 ,73.153009 ,0.000000 ,1647.137109 ,0.000000 ,0.000000 ,0.000000 ,46.386947 ,91.999993 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,58.155910 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,12.964649 ,0.000000 ,55.000000 ,0.000000 ,49.651530 ,0.000000 ,0.000000 ,0.000000 ,289.000000 ,136.644941 ,321.330090 
D45906_at,LIMK-2,272.000000 ,476.000000 ,462.000000 ,305.000000 ,178.000000 ,0.000000 ,34.000000 ,0.000000 ,227.000000 ,0.000000 ,0.000000 ,0.000000 ,38.000000 ,401.000000 ,0.000000 ,94.000000 ,0.000000 ,325.000000 ,0.000000 ,0.000000 ,380.000000 ,514.000000 ,206.000000 ,210.000000 ,1065.000000 ,155.000000 ,516.000000 ,0.000000 ,571.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 
D49357_at,S-ADENOSYLMETHIONINE SYNTHETASE ALPHA AND BETA FORMS,0.000000 ,0.000000 ,446.850843 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,359.197314 ,674.686385 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,144.573872 ,502.407306 ,0.000000 ,0.000000 ,172.648186 ,0.000000 ,102.084278 ,253.452381 ,56.782424 ,0.000000 ,69.651554 ,0.000000 ,0.000000 ,0.000000 
D49387_at,"NADP dependent leukotriene b4 12-hydroxydehydrogenase, partial cds",305.940155 ,68.207686 ,247.921558 ,0.000000 ,0.000000 ,217.707670 ,0.000000 ,217.459962 ,106.174071 ,535.887555 ,271.719261 ,517.999990 ,412.924294 ,136.811617 ,1669.925715 ,646.343812 ,1124.902358 ,863.999995 ,295.456902 ,360.999861 ,1565.185445 ,908.643997 ,442.754216 ,2453.631629 ,831.283648 ,277.000000 ,581.276442 ,794.134756 ,880.262352 ,371.000000 ,87.057104 ,0.000000 ,1068.847750 ,984.595961 
D49394_at,HTR3 5-hydroxytryptamine (serotonin) receptor 3,0.000000 ,122.000000 ,0.000000 ,34.000000 ,0.000000 ,67.000000 ,0.000000 ,0.000000 ,0.000000 ,48.000000 ,333.000000 ,185.000000 ,173.000000 ,0.000000 ,146.000000 ,0.000000 ,9.000000 ,0.000000 ,0.000000 ,225.000000 ,0.000000 ,2.000000 ,0.000000 ,0.000000 ,13.000000 ,0.000000 ,0.000000 ,71.000000 ,0.000000 ,0.000000 ,333.000000 ,0.000000 ,493.000000 ,426.000000 
D49396_at,Apo1_Human (MER5(Aop1-Mouse)-like protein),252.399073 ,0.000000 ,145.669275 ,233.698563 ,33.739149 ,100.195132 ,0.000000 ,0.000000 ,295.100750 ,0.000000 ,416.838078 ,468.999991 ,268.930219 ,204.080808 ,552.984063 ,748.274716 ,661.571184 ,586.999996 ,293.578742 ,440.999872 ,1517.267773 ,2234.507096 ,631.130843 ,1793.556455 ,1976.488032 ,347.000000 ,1364.385609 ,742.628852 ,629.259329 ,0.000000 ,237.142315 ,0.000000 ,466.791745 ,509.192988 
D49400_at,Fetus brain mRNA for vacuolar ATPase,609.484077 ,2229.223416 ,1201.122848 ,1864.625830 ,1699.230358 ,1083.844983 ,2326.668551 ,0.000000 ,805.142094 ,0.000000 ,2204.299269 ,4489.999964 ,2993.727287 ,1876.169446 ,2044.244903 ,985.924375 ,2028.171983 ,3859.999984 ,5212.183357 ,3632.999499 ,3661.978578 ,4101.207648 ,2950.503716 ,3526.390021 ,4251.500608 ,2232.000000 ,2529.906063 ,1717.213626 ,2498.115888 ,1123.000000 ,6216.543806 ,3906.000000 ,4166.252177 ,5870.499680 
D49410_at,"IL3RA Interleukin 3 receptor, alpha (low affinity)",376.842879 ,560.768209 ,487.801521 ,249.044804 ,451.137006 ,454.417644 ,112.328582 ,435.638503 ,205.581913 ,241.885215 ,1467.644745 ,3440.999996 ,2502.971098 ,2462.013142 ,1462.082687 ,754.683730 ,845.982610 ,782.999998 ,2923.507569 ,2908.999947 ,548.822719 ,65.157455 ,238.019971 ,365.733950 ,868.492813 ,574.000000 ,311.834815 ,261.834868 ,337.137173 ,757.000000 ,566.400227 ,2909.000000 ,1120.987164 ,1417.210390 
D49488_at,TTPA Tocopherol (alpha) transfer protein (ataxia (Friedreich-like) with vitamin E deficiency),27.605611 ,0.000000 ,16.431251 ,2.949840 ,0.000000 ,55.737460 ,0.000000 ,0.000000 ,19.327098 ,0.000000 ,116.849535 ,0.000000 ,23.985272 ,152.106151 ,140.398431 ,106.831080 ,76.366595 ,88.999999 ,280.327535 ,182.999973 ,178.940228 ,85.398211 ,68.665287 ,391.730302 ,46.549942 ,26.000000 ,71.272121 ,102.800889 ,44.521999 ,35.000000 ,294.621377 ,225.000000 ,61.342000 ,87.030568 
D49489_at,Protein disulfide isomerase-related protein P5,1582.932542 ,766.833239 ,559.288588 ,793.048269 ,383.509041 ,1382.788456 ,0.000000 ,0.000000 ,1101.820260 ,28.527143 ,1063.655156 ,1129.999971 ,1269.779028 ,1010.424926 ,3195.949910 ,1736.371279 ,4113.475744 ,3909.999987 ,2578.833805 ,1164.999594 ,7216.015855 ,12921.939613 ,3581.915243 ,11909.929135 ,6920.212619 ,1487.000000 ,6531.054811 ,3771.991671 ,3084.821331 ,225.000000 ,146.120167 ,514.000000 ,393.008906 ,623.444657 
D49490_at,Protein disulfide isomerase-related protein (PDIR),1166.000000 ,911.000000 ,994.000000 ,512.000000 ,1406.000000 ,1864.000000 ,1419.000000 ,0.000000 ,1129.000000 ,232.000000 ,520.000000 ,770.000000 ,799.000000 ,1068.000000 ,289.000000 ,389.000000 ,535.000000 ,1360.000000 ,3103.000000 ,3031.000000 ,462.000000 ,795.000000 ,656.000000 ,4400.000000 ,2561.000000 ,1176.000000 ,2460.000000 ,2424.000000 ,560.000000 ,190.000000 ,649.000000 ,2500.000000 ,2507.000000 ,1888.000000 
D49493_at,Bone morphogenetic protein-3b,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,1791.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,287.000000 ,0.000000 ,0.000000 ,61.000000 ,0.000000 ,55.000000 ,0.000000 ,0.000000 ,0.000000 ,107.000000 ,0.000000 ,0.000000 ,72.000000 ,0.000000 ,0.000000 ,0.000000 
D49677_at,U2AF1-RS2 mRNA,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,73.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 
D49738_at,Cytoskeleton associated protein (CG22) mRNA,956.799827 ,3044.080407 ,1774.114006 ,2485.235743 ,348.537624 ,1507.623009 ,0.000000 ,0.000000 ,1271.392572 ,1790.861770 ,317.077059 ,3151.999954 ,1823.651030 ,459.188228 ,2118.886065 ,1227.251158 ,6540.826029 ,2393.999979 ,1876.791548 ,1084.999359 ,3384.225947 ,4237.492216 ,3323.571598 ,4483.749520 ,3434.393073 ,1281.000000 ,3039.893224 ,2507.116327 ,2231.285480 ,1454.000000 ,3278.453025 ,4236.000000 ,5407.802555 ,2834.947052 
D49742_at,HGF activator like protein,0.783254 ,0.686345 ,0.742425 ,0.715047 ,0.824727 ,0.609095 ,0.641957 ,0.133697 ,0.876764 ,0.630647 ,0.874379 ,1.000000 ,0.999926 ,0.760780 ,0.962032 ,0.864297 ,0.966868 ,1.000000 ,0.886756 ,1.000000 ,0.874832 ,0.952041 ,0.908422 ,0.963689 ,0.947804 ,1.000000 ,0.961401 ,0.969037 ,0.987623 ,1.000000 ,0.713406 ,1.000000 ,0.826891 ,0.980174 
D49817_at,"Fructose 6-phosphate,2-kinase/fructose 2,6-bisphosphatase",0.000000 ,0.000000 ,0.000000 ,75.000000 ,0.000000 ,386.000000 ,0.000000 ,0.000000 ,188.000000 ,0.000000 ,1287.000000 ,4228.000000 ,2685.000000 ,271.000000 ,788.000000 ,1707.000000 ,1453.000000 ,627.000000 ,3858.000000 ,1649.000000 ,0.000000 ,85.000000 ,69.000000 ,1164.000000 ,829.000000 ,229.000000 ,0.000000 ,417.000000 ,0.000000 ,561.000000 ,0.000000 ,0.000000 ,0.000000 ,1057.000000 
D49818_at,"Fructose 6-phosphate,2-kinase/fructose 2,6-bisphosphatase, partial cds",678.594431 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,35.274591 ,0.000000 ,567.730141 ,0.000000 ,0.000000 ,2387.852124 ,0.000000 ,239.961850 ,329.939369 ,2780.309467 ,0.000000 ,699.817325 ,231.999998 ,0.000000 ,163.999930 ,0.000000 ,585.128246 ,0.000000 ,610.169121 ,713.930954 ,0.000000 ,0.000000 ,665.942287 ,40.581173 ,0.000000 ,409.370721 ,0.000000 ,0.000000 ,0.000000 
D49950_at,Liver mRNA for interferon-gamma inducing factor(IGIF),55.979253 ,39.825993 ,34.803168 ,1.979476 ,236.315687 ,28.572638 ,25.762893 ,88.086379 ,73.285232 ,325.944174 ,55.690725 ,15.999998 ,528.981665 ,69.377972 ,691.536970 ,381.177993 ,407.742216 ,326.999999 ,448.775533 ,337.999966 ,254.803625 ,233.046938 ,203.175508 ,221.950109 ,258.990946 ,114.000000 ,83.379729 ,66.282859 ,79.915190 ,0.000000 ,0.000000 ,1382.000000 ,23.854997 ,760.058540 
D49958_at,Fetus brain mRNA for membrane glycoprotein M6,0.000000 ,1176.164109 ,1526.882210 ,0.000000 ,0.000000 ,1046.284853 ,0.000000 ,10475.398926 ,0.000000 ,936.756529 ,9319.992059 ,10739.999765 ,18544.209828 ,4959.561754 ,5449.038707 ,7607.651347 ,7689.717771 ,150.999893 ,16284.189827 ,7505.996710 ,4991.015576 ,0.000000 ,0.000000 ,1234.377220 ,0.000000 ,105.000000 ,0.000000 ,641.505674 ,0.000000 ,110.000000 ,11032.699106 ,6824.000000 ,20264.362865 ,21736.520489 
D50063_at,Proteasome subunit p40_/ Mov34 protein,758.567603 ,965.189563 ,633.389849 ,477.156077 ,767.560252 ,1129.270980 ,544.972162 ,1026.187383 ,528.355708 ,403.068568 ,1311.626793 ,3260.999973 ,2680.792480 ,1610.169650 ,2749.892942 ,2177.186509 ,1711.534486 ,2476.999988 ,3717.542116 ,2776.999619 ,2216.904657 ,2113.709583 ,2221.661589 ,2262.569047 ,3074.757371 ,1030.000000 ,1494.113211 ,1369.653743 ,1630.084659 ,1042.000000 ,708.527984 ,6254.000000 ,3627.664425 ,3891.070210 
D50310_at,CANX Calnexin,11271.822350 ,4504.897433 ,3685.803436 ,5479.504429 ,4725.273924 ,0.000000 ,1849.190062 ,0.000000 ,4768.360765 ,6716.115835 ,11060.066558 ,10679.999618 ,13566.091968 ,5729.408644 ,16101.078062 ,13214.524692 ,7348.240928 ,10201.999825 ,8996.344995 ,8774.994655 ,6927.973626 ,14268.136564 ,7708.829707 ,6274.605655 ,7493.646783 ,4759.000000 ,7928.138178 ,10786.991837 ,6547.721303 ,4026.000000 ,15341.649631 ,20723.000000 ,22772.813449 ,27584.239805 
D50312_at,UKATP-1,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,52.000000 ,0.000000 ,0.000000 ,439.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,57.000000 ,0.000000 ,74.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 
D50370_at,Nucleosome assembly protein,0.000000 ,0.000000 ,478.873427 ,0.000000 ,0.000000 ,0.000000 ,1198.435406 ,1264.201708 ,0.000000 ,0.000000 ,889.379549 ,807.999980 ,2049.850310 ,871.223812 ,1017.740337 ,243.864684 ,600.580408 ,164.999991 ,1689.565061 ,624.999725 ,0.000000 ,7.410801 ,0.000000 ,127.113357 ,127.789297 ,110.000000 ,53.456562 ,435.994420 ,47.814475 ,0.000000 ,1231.823909 ,1881.000000 ,6366.748313 ,5214.656097 
D50402_at,NRAMP1 Natural resistance-associated macrophage protein 1 (might include Leishmaniasis),11.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,19.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,209.000000 ,253.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,173.000000 ,0.000000 ,0.000000 ,18.000000 ,0.000000 ,0.000000 ,0.000000 
D50487_at,RNA helicase (HRH1),387.412931 ,0.000000 ,0.000000 ,0.000000 ,313.049068 ,164.747749 ,42.175479 ,255.826002 ,46.394663 ,0.000000 ,174.782918 ,534.999998 ,0.000000 ,185.649242 ,619.262591 ,0.000000 ,184.502783 ,156.999999 ,13.957170 ,0.000000 ,409.899092 ,222.700361 ,75.513716 ,657.687709 ,365.613751 ,155.000000 ,219.100790 ,107.059102 ,150.825746 ,280.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 
D50495_at,"Transcription elongation factor S-II, hS-II-T1",37.189125 ,0.000000 ,277.110036 ,0.000000 ,0.000000 ,296.421040 ,0.000000 ,1626.289028 ,0.000000 ,0.000000 ,1055.695618 ,2861.999978 ,1934.834098 ,1491.505503 ,1968.373045 ,1124.958975 ,861.278804 ,713.999990 ,3341.608744 ,708.999695 ,1106.717209 ,554.841801 ,640.470831 ,14.111366 ,434.286580 ,0.000000 ,12.950235 ,404.170857 ,815.086859 ,310.000000 ,3602.665401 ,1286.000000 ,2388.599130 ,1413.286816 
D50525_at,TI-227H,0.000000 ,252.368581 ,1060.175564 ,799.770870 ,0.000000 ,605.607555 ,0.000000 ,0.000000 ,0.000000 ,226.006610 ,749.546244 ,1812.999964 ,1033.722162 ,949.501124 ,1578.599357 ,1952.468874 ,961.863383 ,541.999983 ,1498.292741 ,2015.999489 ,2046.257116 ,1081.865972 ,1512.122752 ,1025.859975 ,1850.863712 ,517.000000 ,1283.216558 ,555.056171 ,1091.253478 ,596.000000 ,3543.574532 ,554.000000 ,1359.190279 ,1406.118213 
D50532_at,Macrophage lectin 2,0.000000 ,2.000000 ,0.000000 ,15.000000 ,123.000000 ,130.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,213.000000 ,154.000000 ,82.000000 ,240.000000 ,36.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,13.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,70.000000 ,0.000000 ,0.000000 ,631.000000 ,2105.000000 
D50582_at,Inward rectifier K channel,0.000000 ,62.129579 ,0.000000 ,0.000000 ,789.984576 ,58.511705 ,65.326907 ,119.784925 ,10.442543 ,0.000000 ,29.238195 ,48.999999 ,23.993698 ,0.000000 ,0.000000 ,46.374505 ,0.000000 ,0.000000 ,125.298523 ,393.999988 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,64.000000 ,0.000000 ,0.000000 ,57.939671 ,45.000000 ,157.447867 ,0.000000 ,353.169951 ,277.301493 
D50640_at,DNA for phosphodieaterase 3B,0.000000 ,171.640231 ,34.405329 ,38.732364 ,879.476899 ,110.169068 ,0.000000 ,125.572114 ,50.961292 ,127.996332 ,14.205668 ,102.999997 ,461.976697 ,71.219940 ,442.972415 ,142.011967 ,245.504292 ,3.999999 ,94.126484 ,0.000000 ,112.349166 ,64.807566 ,74.989894 ,713.497518 ,54.465392 ,57.000000 ,109.772560 ,61.191454 ,128.079183 ,0.000000 ,0.000000 ,956.000000 ,448.162367 ,764.719365 
D50645_at,SDF2,0.032196 ,0.000000 ,0.000000 ,0.000000 ,205.326460 ,0.000000 ,130.261332 ,83.526855 ,79.809464 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,59.867210 ,388.758542 ,466.506358 ,391.591295 ,211.999997 ,410.662550 ,459.999921 ,958.677519 ,856.906089 ,309.354395 ,625.729565 ,269.424137 ,613.000000 ,673.388970 ,548.861997 ,583.749609 ,0.000000 ,572.115673 ,0.000000 ,0.000000 ,0.000000 
D50663_at,CW-1 mRNA,26.154881 ,2064.727455 ,505.048038 ,1585.109463 ,1191.422165 ,0.000000 ,968.669482 ,0.000000 ,820.166513 ,2130.691652 ,1576.156457 ,1534.999968 ,1755.752970 ,2638.686374 ,3175.500460 ,1259.301329 ,3099.739265 ,3968.999985 ,2359.719429 ,1935.999546 ,3278.677618 ,2184.951174 ,3304.475648 ,3201.066864 ,2716.723339 ,1492.000000 ,1919.381880 ,2175.023588 ,1780.437007 ,1223.000000 ,1331.600211 ,996.000000 ,296.688532 ,1098.421545 
D50678_at,Apolipoprotein E receptor 2,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,112.673375 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,38.724393 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,188.525642 ,0.000000 ,0.000000 ,0.000000 
D50683_at,"TGFBR2 Transforming growth factor, beta receptor II (70-80kD)",140.458280 ,333.115663 ,0.000000 ,133.210344 ,152.714307 ,149.797384 ,0.000000 ,981.214182 ,106.894592 ,0.000000 ,0.000000 ,796.999995 ,143.958749 ,851.855912 ,875.709051 ,1951.903591 ,757.420744 ,2531.999998 ,896.497541 ,149.999924 ,872.811022 ,339.106708 ,261.646989 ,283.638576 ,429.730824 ,6599.000000 ,404.355273 ,203.637141 ,1148.059461 ,30.000000 ,0.000000 ,40.000000 ,0.000000 ,0.000000 
D50692_at,C-myc binding protein,0.000000 ,0.000000 ,99.000000 ,18.000000 ,0.000000 ,0.000000 ,149.000000 ,0.000000 ,24.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,279.000000 ,0.000000 ,0.000000 ,0.000000 ,301.000000 ,499.000000 ,759.000000 ,26.000000 ,385.000000 ,269.000000 ,0.000000 ,280.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 
D50810_at,Placental leucine aminopeptidase,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,211.758392 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,6.000000 ,262.079382 ,0.000000 ,40.140081 ,124.222118 ,0.000000 ,639.139694 ,288.888362 ,0.000000 ,67.959419 ,0.000000 ,0.000000 ,0.000000 ,1.424034 ,0.000000 ,0.000000 ,50.438203 
D50840_at,Ceramide glucosyltransferase,167.076738 ,0.000000 ,204.823386 ,0.000000 ,0.000000 ,0.000000 ,10.929242 ,716.043489 ,177.428846 ,0.000000 ,557.843477 ,321.999990 ,32.920267 ,23.718111 ,907.847553 ,347.916211 ,1156.088878 ,592.999995 ,794.258568 ,229.999853 ,507.334455 ,1458.019002 ,897.741762 ,1295.644196 ,466.426749 ,464.000000 ,917.163748 ,1340.440006 ,593.584901 ,0.000000 ,0.000000 ,0.000000 ,674.372739 ,717.510775 
D50857_at,DOCK180 protein mRNA,279.139595 ,514.327366 ,345.472746 ,496.637721 ,475.037554 ,475.577398 ,95.382058 ,53.802489 ,262.730633 ,326.319423 ,752.873766 ,1605.999997 ,1269.973574 ,994.066437 ,1277.360882 ,1007.252152 ,640.098009 ,691.999998 ,1212.319918 ,892.999951 ,1070.036490 ,1077.771985 ,1043.102932 ,1176.956341 ,1441.249978 ,577.000000 ,1474.134249 ,1126.877241 ,1081.553846 ,330.000000 ,692.048375 ,1045.000000 ,927.814866 ,1013.877845 
D50863_at,TESK1,0.111871 ,0.000000 ,228.223469 ,0.000000 ,0.000000 ,0.000000 ,57.823416 ,1484.795140 ,88.951942 ,166.037446 ,99.731600 ,397.999995 ,66.962365 ,591.614147 ,525.575283 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,78.999931 ,0.000000 ,1130.464007 ,1048.148274 ,58.423332 ,0.000000 ,253.000000 ,583.252515 ,462.159061 ,423.667825 ,1328.000000 ,976.377168 ,2580.000000 ,2280.436459 ,2028.856688 
D50911_at,KIAA0121 gene,643.528835 ,1695.675612 ,1042.495323 ,722.204105 ,922.650132 ,1381.062845 ,367.624688 ,863.264305 ,920.634186 ,1712.502790 ,2116.601111 ,3817.999984 ,3219.875620 ,1844.530322 ,4559.803781 ,1893.555000 ,3172.980044 ,3282.999993 ,2401.528132 ,2945.999771 ,1526.367018 ,2521.911662 ,4189.161004 ,3687.606474 ,1901.747925 ,1147.000000 ,1776.737072 ,2205.647713 ,1911.072967 ,3650.000000 ,1312.430188 ,1575.000000 ,2284.308759 ,1861.477643 
D50912_at,"KIAA0122 gene, partial cds",510.269249 ,615.044831 ,636.561368 ,324.205805 ,79.854939 ,957.644420 ,136.481086 ,129.004177 ,382.855315 ,439.050314 ,565.600750 ,714.999987 ,740.899629 ,753.605640 ,1142.195662 ,651.845073 ,431.793650 ,519.999994 ,729.488201 ,704.999816 ,929.218812 ,680.564252 ,932.049780 ,448.457348 ,832.783340 ,239.000000 ,896.334862 ,756.753344 ,742.112540 ,1138.000000 ,737.967341 ,2467.000000 ,1231.807337 ,1216.948508 
D50913_at,"KIAA0123 gene, partial cds",343.809450 ,0.000000 ,742.844996 ,2.894470 ,37.018176 ,234.982514 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,706.344592 ,1378.568715 ,0.000000 ,0.000000 ,837.999991 ,0.000000 ,0.000000 ,452.922165 ,1360.246550 ,1441.886355 ,775.774595 ,1616.052260 ,1259.000000 ,984.348553 ,0.000000 ,1081.062470 ,125.000000 ,1764.721506 ,0.000000 ,14.203122 ,0.000000 
D50914_at,"KIAA0124 gene, partial cds",1441.043962 ,114.050359 ,37.016962 ,0.000000 ,7.827740 ,0.000000 ,955.837011 ,0.000000 ,710.038739 ,0.000000 ,657.232906 ,266.999989 ,0.000000 ,674.608184 ,0.000000 ,958.373831 ,386.026604 ,347.999995 ,571.791951 ,755.999841 ,892.765751 ,2099.586390 ,1416.277645 ,1769.288181 ,761.602538 ,134.000000 ,999.596216 ,309.578221 ,622.440946 ,1203.000000 ,445.882073 ,0.000000 ,129.373068 ,0.000000 
